ID,Date,Age,Gender,Region,Education,Income,Spending,Satisfaction,Experience,Credit_Score,Loan_Amount,Category
752,2022-10-03,21.483153943836662,Female,West,Bachelor,58019.029539883326,6009.910822221646,9.6960271505817,4.144717228873958,596.6576172895844,30396.44404585786,Medium
753,2022-10-11,25.241267470226674,Female,West,Bachelor,29964.658038470516,4000.2094884688877,9.62699580744331,5.415935551130254,599.9978822977379,10370.142896325773,Low
754,2021-03-03,45.536417966078396,Male,South,Bachelor,75445.35894132004,7037.73606325206,10.0,1.7416211024557704,,8013.233567545088,High
755,2022-10-01,25.50601111168057,Male,South,Master,84185.8711730438,7093.739764828442,10.0,2.395217115205003,522.91244189776,12717.23050149399,Very High
756,2020-11-29,61.32382064837391,Female,North,High School,58549.928343555366,5110.473463272235,10.0,5.293439879279922,636.0601763115138,36113.764017128284,Medium
757,2020-09-28,39.93317900880889,Male,West,Bachelor,61177.67440463811,6201.526833560623,10.0,8.311800640105721,760.4615675473428,20168.805617020153,High
758,2022-12-02,36.84836123694874,Female,North,Bachelor,73360.78229912632,5528.293565988148,10.0,4.231157527245283,750.7805187794767,36946.481157744936,High
759,2020-11-14,26.416422198187867,Female,West,High School,82000.85061550618,8159.911237435485,10.0,4.292250412063629,775.9100181698134,3917.0066500799294,Very High
760,2021-06-10,42.003098794089915,Female,East,Bachelor,64278.180152542714,5202.2847289577485,9.328902110884805,3.779344266486876,641.0054622411354,24412.779552363405,High
761,2022-01-29,29.243621737622263,Male,East,Bachelor,54238.05592982269,5166.961019592225,9.959941310352361,3.3957299874670306,592.8663882590812,13826.732748233582,Medium
762,2020-11-16,36.220098146453616,Male,North,Bachelor,38576.20193698556,3618.011724621363,7.735144701447363,5.8849143671264645,754.0779710638332,23488.71673525302,Low
763,2022-01-08,60.60084538268795,Female,North,High School,81851.99463096556,7618.16013599646,10.0,0.5082270644640658,663.9722746261642,44679.077637780545,Very High
764,2022-12-03,34.0394010027535,Female,North,Bachelor,97650.84110353292,7715.799814264825,10.0,8.842818730000182,774.7098860863872,28770.67248836444,Very High
765,2021-03-29,46.49273326285676,Male,South,Bachelor,77406.74356089853,6868.247829318441,10.0,3.0037331056116185,721.1469551895509,31042.24774055089,High
766,2022-01-15,27.968235748741126,Female,South,Master,63649.933186614864,6896.676870545349,10.0,7.165710456314424,823.4715679989416,13927.805349421516,High
767,2022-07-17,34.65011509503038,Female,South,High School,72156.29220901997,6795.307027244659,10.0,1.1900042078183724,791.4538201852758,13049.016794559462,High
768,2022-04-27,52.7080063563551,Male,North,Bachelor,76187.62311894853,7183.602183979006,10.0,7.006520391638654,572.849384171185,19577.011322369028,High
769,2022-05-17,28.730329422122324,Male,West,Bachelor,52169.94912715921,4882.882151461006,7.9524323815978,7.015833823443493,535.5845815768145,21337.015910886614,Medium
770,2022-02-12,53.12448557996929,Female,East,Master,88911.44152515022,6655.169889465413,10.0,6.1526062160176895,785.7138648572138,49352.9747409725,Very High
771,2020-03-23,42.07751935455475,Male,North,Bachelor,74425.1825239537,6382.226932204665,10.0,2.0167144346006234,692.4166003099907,39763.29415512688,High
772,2021-06-26,29.375332241057322,Male,South,Master,64951.864899533524,6075.239412095228,10.0,5.748644568794231,634.3865514036906,26725.597824493463,High
773,2020-11-17,41.32407739055521,Male,South,Master,56031.54828610386,6729.842498283822,10.0,1.4508314457968332,763.6258849716548,17776.068776123866,Medium
774,2022-02-24,44.7255444962673,Male,North,Master,91915.39122715504,7588.24964306958,10.0,4.241710234711444,752.5767206632012,45828.97775785932,Very High
775,2021-06-23,41.21809962217196,Female,North,Bachelor,80579.59099108263,7523.154413588405,10.0,8.08823930286598,716.4049206711096,47539.21017496964,Very High
776,2020-09-08,19.297752801095434,Female,South,Bachelor,51355.06384003819,4143.204738143027,10.0,7.390105781212226,730.6929917555814,12355.601694153454,Medium
777,2022-04-15,27.728628241751316,Male,West,Master,78891.68692610471,8448.924399163898,10.0,5.0455488276213,670.2724743578531,24144.956800800137,High
778,2021-03-24,32.52481364448495,Female,South,PhD,58798.84424646437,5815.25356477531,10.0,2.0755802722314742,824.449587040184,34748.53269564469,Medium
779,2021-05-04,34.25566570899954,Female,South,Master,55397.780466834214,5884.440383741316,10.0,6.936763136522581,581.9907986103676,10766.61545732586,Medium
780,2021-04-08,41.206720975506784,Female,North,Bachelor,59207.81372554909,5057.8817845317135,10.0,5.058143713094076,734.108534085307,27910.831315465122,Medium
781,2020-11-09,36.777010009332535,Male,West,High School,41822.4767083449,5118.156741314321,10.0,1.96094679469127,777.0282372826742,24172.72009462786,Medium
782,2021-01-19,21.64655641289899,Male,South,Bachelor,67896.41391272258,5516.958100422838,10.0,7.347889478949554,548.0632788982352,49797.10092636216,High
783,2020-10-21,38.801978510059634,Other,South,Master,41933.816079954566,5632.775695742276,10.0,4.927301498390923,599.5341145746643,12267.050088341777,Medium
784,2022-09-12,41.10585745283823,Female,East,Bachelor,52126.27125743267,5386.341583904275,8.464350211175805,8.607353743949217,768.4732818034212,21042.326527177644,Medium
785,2022-01-31,40.5979044793104,Male,North,Bachelor,39165.132103477205,5146.429587693456,8.763029724181864,1.7141884434715857,744.0547189800569,24171.954666442012,Low
786,2022-02-07,45.807807255546216,Male,East,Master,71612.85823590972,7106.19225335521,10.0,4.530111439588001,676.0761564329955,34297.41430553746,High
787,2020-12-09,43.33922154548904,Male,East,Bachelor,69414.80386866644,5725.094278365006,10.0,5.837251575035555,615.3624983696469,15179.199975970821,High
788,2020-05-21,39.59180079228437,Female,South,Master,64895.457198346725,5698.937163953514,10.0,5.874691030045918,775.3844966297696,31709.628827542503,High
789,2021-12-18,34.29834288541353,Female,North,Bachelor,51510.50602264813,5952.95753548717,10.0,0.07201488281935564,771.3759223034567,5465.630936640409,Medium
790,2021-02-09,18.390390664840087,Female,West,Bachelor,41611.689030870446,6706.043104528437,10.0,2.064501362400181,,23373.545681818945,Medium
791,2020-08-15,39.296182191325855,Male,South,Bachelor,76613.63904886154,6857.106180241178,10.0,13.265653231159705,582.8359132010851,14834.163751483404,High
792,2021-02-14,37.076876871631114,Female,West,Master,60280.159460188246,6402.6771040259755,10.0,4.08316815753859,693.0859871187365,31153.65550336182,High
793,2022-08-09,37.715788371953735,Female,West,High School,73603.26900901904,6789.872550003782,10.0,7.192876929128648,760.1426013609273,37569.37774305173,High
794,2022-06-16,22.232514241796906,Male,North,High School,47837.526829035116,6719.2429891135935,10.0,3.048020517894849,615.7681451350647,34770.4247094486,Medium
795,2021-11-21,24.189434595917376,Female,East,PhD,64810.65843952492,4622.972337458403,9.776750340868258,1.27090869655947,747.5506988772847,3071.5466076455778,High
796,2022-05-27,45.53152853332904,Other,North,High School,92314.93482640549,7828.928928081062,10.0,4.489225259612283,663.6162089690728,23555.698930755152,Very High
797,2022-02-25,34.60444846143345,Male,West,Bachelor,76094.71123660848,5486.591492064173,10.0,4.203186319141684,490.7200625658434,41664.41877319986,High
798,2020-03-02,41.81500697372624,Female,South,Bachelor,64721.29621361591,4140.029271020797,8.185904486876385,3.8003652839948856,637.0524851939722,27743.689546633384,High
799,2022-05-28,35.28318376130461,Male,West,Bachelor,71499.57643599121,6990.960010788906,10.0,4.656077493480822,699.3223675232925,31451.65186124984,High
800,2020-12-21,35.297561394957455,Female,South,Bachelor,64038.80307952553,6192.086108077027,10.0,5.792804814936909,650.4936101694053,15576.662831461845,High
801,2020-03-11,44.382838059759976,Female,South,High School,72309.62180030091,6347.571288961211,10.0,4.54964914623858,578.7589172346534,24644.554400703895,High
802,2020-09-19,29.839552717826262,Female,North,Bachelor,60035.610576685576,6196.670846816708,10.0,1.2079814961579087,488.50632356548937,37573.004333181634,High
803,2020-11-01,35.96120776940983,Female,West,Bachelor,65515.57579642405,9062.246806240339,10.0,6.458554374685817,629.6222711560583,16012.502392827022,High
804,2021-07-11,30.377247112949576,Male,East,Master,68370.02385258742,6526.440724258288,10.0,0.8481152659672695,776.5056248701492,30066.29122031881,High
805,2022-01-31,30.655037725676845,Female,West,High School,50427.13836910916,5873.031252068736,10.0,1.1510723718526013,776.4740206795866,19227.683773859993,Medium
806,2021-08-10,31.908278765313607,Female,West,Bachelor,50715.95697780712,5262.446574196146,7.0476857716423496,7.217541484104704,,14400.159583295117,Medium
807,2020-03-14,37.22133771633713,Male,East,High School,47782.5305507004,5435.522022013767,8.574251125099178,6.52106081640607,563.9741075865455,25197.93805185785,Medium
808,2020-05-21,30.212513783365225,Female,North,Bachelor,41102.19032412696,4683.142001217442,7.71841870781951,4.827813904777892,,23140.38492091158,Medium
809,2020-04-11,47.55756125573521,Female,West,High School,55519.54024456041,4977.471055519364,8.559492506971637,0.8136544857347836,710.7025419871103,49259.835032311064,Medium
810,2022-12-24,26.053926977804963,Male,West,High School,65418.90109096442,8060.637520688188,10.0,2.876267177977774,744.3478033417214,13099.419536965874,High
811,2020-07-11,33.13128355838641,Female,South,Master,53173.82904681494,6427.643453073003,10.0,4.211759756940488,696.3646186136797,34670.068593439646,Medium
812,2022-08-10,30.60268941725825,Female,West,Bachelor,73005.56167209557,6734.368885574751,10.0,0.21231809427766013,494.6047959204148,6748.017905439503,High
813,2022-12-21,49.46977884353733,Male,East,PhD,75255.5956530571,4737.345365512025,10.0,2.7829140259303013,613.8227328177675,29594.547947845556,High
814,2021-02-13,36.965547765115744,Other,South,PhD,38955.21068098706,4797.986205113325,10.0,6.95699101453004,624.9415423333763,23130.584138589213,Low
815,2020-10-26,45.31844539468635,Male,North,Bachelor,82483.85646066852,9211.488142414026,10.0,9.28191609286765,763.6895323843797,4390.729037843758,Very High
816,2021-03-29,20.14439626963028,Male,South,High School,72234.17781869079,6166.2161795361835,8.893767412377219,3.741695742024348,771.1990918976303,28473.106825710798,High
817,2021-07-27,37.67050265869259,Male,East,Bachelor,53927.31120682349,6667.272130821314,10.0,7.269465062948296,672.279974641851,11930.485640412995,Medium
818,2021-09-10,43.89630795623437,Female,East,Master,78251.02712154207,7779.3592726771385,10.0,0.7421802117624017,739.5804348969077,21446.1559699313,High
819,2021-09-28,35.82283989275424,Female,South,Bachelor,55063.946385239135,5760.887306883638,10.0,6.978353723340835,668.6144386065887,25766.98047634684,Medium
820,2020-10-27,45.654803750653514,Male,North,High School,74292.45752655179,5619.7877479078525,10.0,2.588154755817557,,47443.311883507115,High
821,2022-02-17,29.827115498996278,Male,South,Bachelor,45946.081645173654,3064.2625943928506,7.537949621482337,5.92203685012391,673.1787284394384,14854.99873645774,Medium
822,2022-09-15,49.0934744018558,Female,North,Master,47650.14041290925,5965.543421476721,10.0,4.256742745280873,651.8740468305473,19322.906117765975,Medium
823,2020-07-20,57.9889812361925,Male,South,Master,73252.23277390172,5617.899628815663,10.0,8.961242029351503,669.6675856340653,31455.61372698403,High
824,2021-11-04,31.37161439560341,Female,East,High School,63829.87300367916,6036.1848667697695,9.883127195215955,2.3766930549802456,685.7888885116064,26565.345248616475,High
825,2020-10-28,30.54497478599228,Female,West,Master,59307.29198877708,4965.0345445408,9.25735562005043,6.882818892685493,,10780.714840431752,Medium
826,2020-12-02,49.53384477117701,Female,West,High School,57006.464012250115,5529.411789017733,10.0,4.161477610110399,690.7604669143063,43967.09884700327,Medium
827,2020-02-01,50.795721457307124,Other,North,High School,69399.3747966865,6895.35131094703,10.0,4.525083565971009,726.8813914278984,26903.34012358837,High
828,2022-02-11,29.771399728467316,Male,North,Master,68925.12115294467,7027.910231687548,10.0,4.448438320522371,822.1224284410079,32692.480394310893,High
829,2022-12-07,30.798131829041427,Other,North,High School,64725.670462682654,5170.841280701971,9.665839769235735,2.4629806865176613,705.9677332000241,7581.747779830084,High
830,2021-10-26,32.18215391139493,Female,East,Bachelor,68828.59241468567,7510.385903424062,10.0,4.957703102279985,622.7573327820555,23070.345638868966,High
831,2020-11-23,21.55549488965723,Female,South,High School,50726.01943801512,5208.64165549107,10.0,4.812055333634535,739.8127174754471,12927.257745966752,Medium
832,2022-03-07,25.813480535158018,Male,East,Master,80482.50898832141,5565.054109448594,10.0,5.723720745220188,574.345184209751,6107.411430005078,Very High
833,2022-03-24,24.95859233247932,Female,West,Master,44836.69611791795,4855.507762625486,9.0090932873241,5.253515437078588,531.5320541619071,937.1804054099546,Medium
834,2021-10-26,27.322024348958713,Male,North,Bachelor,70974.41663078014,6573.761388898563,10.0,7.393983648836709,725.5335597335671,21266.67550147377,High
835,2022-01-15,34.65315112613219,Male,South,Master,85054.94195746552,7346.649509447862,10.0,7.770525848142106,771.749550693589,40146.61688752588,Very High
836,2022-11-12,37.342147325365204,Male,West,High School,75884.69505391603,7796.787776249742,10.0,1.8481300345165965,577.2642677574327,17464.723200467663,High
837,2022-07-18,50.50500492814077,Female,West,Bachelor,72214.63905809794,6510.036257149107,10.0,7.606317501772313,656.1475300175208,21350.60802076316,High
838,2022-08-20,25.01645959261209,Female,West,Bachelor,54583.77409636136,5483.347083921931,10.0,1.4409907186704367,598.5591649707569,14362.620059742861,Medium
839,2021-01-07,44.843223984765835,Female,East,High School,87962.92675807676,6285.1993234015345,10.0,6.7635676644132054,677.2582212279939,24369.2659997241,Very High
840,2020-10-11,32.86011155774491,Female,North,Bachelor,45085.43189994736,5932.530991377652,9.781401179829185,6.8592163541086055,734.5306414271893,13589.227566840433,Medium
841,2021-06-04,34.50536290347567,Male,West,PhD,52700.81754604318,5859.682147078418,10.0,0.7339506749875122,726.0521814468117,52132.05196872704,Medium
842,2021-11-27,41.74819492166604,Female,North,High School,64910.7309784572,5674.1853783075185,9.682746416794346,5.278937739588229,677.9092439715437,38479.707180141755,High
843,2022-03-17,23.772779784377015,Male,East,Bachelor,80451.19625486848,5684.438180169269,10.0,3.594511659919053,656.3061997982442,45222.95603100264,Very High
844,2021-10-08,38.82409746184051,Female,West,High School,75108.5632715337,7556.86169206554,10.0,2.723704226193875,565.2521595210533,44172.52300356136,High
845,2020-05-15,36.66452208213056,Female,East,High School,53811.57466341161,4592.812069862606,8.86946362548898,9.052556992097017,799.6416432050181,8029.372703308177,Medium
846,2020-04-05,39.92451264008149,Female,East,PhD,65307.64073926719,5740.757922228074,10.0,3.038962578087743,739.8266715070262,7184.6178579774105,High
847,2020-09-30,37.89168643907818,Female,North,Bachelor,59730.99605809468,6145.98066923515,10.0,2.5808692126458506,598.7950817088753,4271.266177403085,Medium
848,2022-05-27,59.55300139910894,Male,West,Bachelor,69129.66581605145,5386.224853198984,10.0,5.22708482001528,760.219281394592,40481.65844710883,High
849,2022-04-29,28.62260015748684,Male,East,Master,78994.64345709511,6129.139246713864,10.0,7.056769238895249,700.9669248567276,18806.21145794671,High
850,2022-02-22,29.690030449981823,Female,West,High School,44268.86828603833,3344.1085303336054,6.9646266226112505,4.575054241969619,609.8267860858423,9586.178004586665,Medium
851,2020-05-11,28.768594735752355,Male,North,Bachelor,88516.01020389178,8490.84241701348,10.0,8.499111637007756,770.5531732367438,25870.204833893233,Very High
852,2022-12-03,29.445228808397452,Male,East,Bachelor,77146.05975696807,6508.579348013556,10.0,6.592926985892271,630.1422945226636,26141.12013571707,High
853,2021-01-07,28.626128726934823,Female,North,Bachelor,80675.98942252288,9394.026572567205,10.0,1.5346339591942915,676.9763268940347,42951.73718117308,Very High
854,2022-03-18,46.89016531107552,Female,West,PhD,66500.98997515888,5624.813516930779,10.0,3.411599109478975,695.1480863702723,36413.13000228114,High
855,2022-01-13,49.20504247989855,Male,West,Master,72353.41045376264,6386.495253795386,10.0,3.3144737019449027,644.7617016190039,15546.40181226268,High
856,2020-02-20,29.29253706250524,Male,North,Bachelor,43148.991313381935,4506.416588654487,8.173894809540666,6.438082860288267,703.2065036535163,20022.355316843514,Medium
857,2020-02-25,26.676444268957713,Female,South,Master,55468.28602847681,5743.8384417473535,10.0,2.8744511691223353,847.8432224247797,10774.168891501711,Medium
858,2022-01-13,39.71415556386404,Female,East,High School,77261.90049657928,6335.959114486332,10.0,12.647029126153166,629.0939877324444,31953.797691877913,High
859,2021-03-03,29.477769557190285,Male,West,High School,84179.83070531608,7705.285935860727,10.0,6.59307828468263,551.8471317802278,44210.90111206964,Very High
860,2021-03-18,41.32931817755511,Male,West,High School,54057.306836740776,4574.840404883601,10.0,5.446630411753073,457.94059692585535,12751.420969600957,Medium
861,2020-11-21,37.029230208513,Male,East,Bachelor,63032.026049477514,5050.795775566732,8.701453019315746,8.544703149257439,661.0172379494568,13967.012791608571,High
862,2021-10-01,19.84255885002768,Male,North,Bachelor,57651.791121526,4782.727191231748,8.382673535694241,12.030962158437875,598.9871232304338,26034.52896639127,Medium
863,2022-04-08,50.47505201330061,Male,North,Bachelor,54300.68797376303,3966.4565424633497,6.872457384039323,7.61223993376521,679.3874260542342,14005.465829456687,Medium
864,2020-03-20,52.95877673095522,Female,North,PhD,85349.62699185361,6794.48904221758,10.0,7.84643928941486,733.9590211863173,20994.28833049554,Very High
865,2021-04-18,28.872113095156138,Female,South,Bachelor,53576.201571438934,5314.393738920644,5.7181586535168165,5.392070073393147,496.83071848146824,32359.735088030568,Medium
866,2021-01-11,31.12298440064016,Female,South,Bachelor,62630.63693266472,5806.084565557003,10.0,4.575422739899155,493.7728909171888,48112.85513913277,High
867,2022-07-07,37.85865390724905,Male,West,High School,62150.08637494636,6937.062401849438,10.0,3.5726136679852964,703.8934967845022,31637.043281276845,High
868,2020-11-28,38.34456789987025,Female,North,High School,57332.20636414001,7218.313670013358,10.0,2.5216640248563738,678.2072962002757,21667.488840481543,Medium
869,2021-03-16,41.5854427267283,Male,East,Bachelor,70687.04658115582,6653.181888645062,10.0,2.9389577009015078,648.7922933256565,35717.148195335605,High
870,2020-05-05,55.102045387663495,Other,West,Bachelor,74316.87901531141,5332.057219944358,10.0,0.9483321069710504,532.9193995173924,12133.916541021805,High
871,2020-08-06,33.2305277250595,Female,East,Master,61037.39562834977,5596.202677358117,9.959757191238111,4.77238564794493,,25575.700031488075,High
872,2022-08-05,27.017027554615463,Male,West,High School,52581.58945210259,5355.354319119792,8.458056625904858,0.054002731679160476,782.3531334465996,28078.146418823395,Medium
873,2020-10-04,21.20680771985473,Female,South,High School,65396.273921671695,5963.065426706604,10.0,5.572749572431132,708.5907918652356,31253.08593585821,High
874,2021-08-17,27.69069960058081,Male,West,Bachelor,88649.60882767469,6713.106972053255,10.0,4.891008175872975,642.5518285988429,33552.22626579289,Very High
875,2022-07-23,34.66873027126203,Female,South,High School,69432.67362821792,5843.55233820371,9.582008328888117,5.4408058951600635,693.320563813551,29489.18265432273,High
876,2020-05-20,52.94557863517788,Male,West,High School,91414.56254125587,6997.025347407926,10.0,3.4336052899400227,,33846.95347253868,Very High
877,2022-04-25,29.823887009638284,Male,North,Master,44058.6146275172,4776.310839990227,10.0,14.230581110541511,743.9133006389137,24633.357846817962,Medium
878,2022-10-04,37.237879516388986,Female,East,High School,70985.36134760104,6849.2516509719035,10.0,9.080347700540939,700.1551561481559,12372.163755903182,High
879,2022-05-26,34.83577103927248,Male,North,Bachelor,50957.36073507024,5566.177881905146,10.0,1.2663724997458319,475.0990302948173,20566.181903408164,Medium
880,2020-04-19,46.88393273448084,Female,West,Bachelor,51288.092454261896,4744.84877200387,7.956264420552168,5.6986042622806945,622.5087488641556,37830.565519862845,Medium
881,2022-12-11,60.26932425873622,Male,West,High School,69044.09101748257,7199.6060281634855,10.0,3.1759815711880295,734.4183330583883,39115.32487746579,High
882,2021-09-04,29.691312270796793,Female,West,Bachelor,82724.14615160199,6172.397504058841,10.0,1.9565608198777582,682.1435302056517,22995.572606186477,Very High
883,2021-12-13,30.10560557481778,Female,South,Master,79303.04021745357,5781.114931865669,10.0,0.9797837866281949,681.0165082908898,65130.97887031373,High
884,2022-03-06,45.44160877069072,Female,East,Bachelor,76365.87521616135,6976.219804564453,10.0,6.296650072277762,580.2915297275955,14680.759477436788,High
885,2021-12-29,41.81891489626312,Male,East,Master,47918.94904978259,4681.855753751198,8.204711205100809,2.9558592947912783,702.4919968077309,1841.1722423500387,Medium
886,2022-12-05,53.46707325736034,Male,West,High School,73789.32685786112,6621.037173909503,10.0,7.903478072075613,632.7317337138085,50363.35425108306,High
887,2021-05-19,40.839281853259635,Male,West,Master,74945.14106015585,4861.7202140723,8.62886148547414,7.981346643591317,484.2457444198084,26413.052448010407,High
888,2022-11-06,31.407079092129404,Male,South,High School,68336.58298974366,7521.939238704707,10.0,9.121743155634348,649.5474289124479,20375.223055746254,High
889,2020-11-10,40.90654830692309,Female,North,Master,42796.37040125036,5531.861396488207,10.0,2.4428397017776895,733.7077123595361,4445.644409107594,Medium
890,2020-03-17,46.087035805829075,Female,North,Bachelor,59688.75018261646,4746.2534102639265,9.645098982248015,6.4260968320760306,630.6845557052382,30433.000258829685,Medium
891,2022-09-04,43.204821811973645,Female,East,PhD,70641.24444375606,5385.099499211463,10.0,6.897362649926903,850.0,40277.135579960275,High
892,2022-06-17,40.07274031107298,Female,South,Bachelor,78080.73379829433,8078.875783410871,10.0,3.5774654746881054,749.0582624514403,19547.09374174365,High
893,2022-11-13,45.666746895891535,Female,West,High School,39891.45613144657,4109.416374973606,9.859981625522426,2.6846841278213747,663.6587284909297,10648.307673280138,Low
894,2021-12-12,46.692955904456724,Female,East,High School,70914.61832003048,6239.497923552788,9.302391771270162,9.828561997327919,678.9894100483,19383.73690070681,High
895,2022-11-24,48.82158991037527,Male,South,Master,76556.52650337192,4888.330108907116,10.0,5.682487627196161,696.2844322303148,41121.064040243116,High
896,2022-05-03,41.48709887589643,Female,North,Bachelor,83487.7292656914,6874.411878165949,10.0,6.907903252135213,690.6330950194324,17940.079142754454,Very High
897,2021-12-09,33.328819196831454,Female,South,Master,77057.27336197728,6872.855923234324,10.0,2.533771964516218,673.8876075157019,50531.565001586285,High
898,2020-09-21,36.46713686433323,Female,North,High School,76972.1382142987,8126.81242564462,10.0,1.3421466004334186,757.0309926353123,47254.12160290881,High
899,2020-11-28,47.06508966508357,Male,South,Bachelor,61533.43723201277,4708.511829075285,7.993903713558158,3.291650676523669,579.483751484969,19994.867894050523,High
900,2020-07-06,26.83064329012764,Male,East,High School,34795.289588214204,3613.5004883635243,5.8342983056096,4.627935837830009,512.0011963040024,15034.968901770684,Low
901,2022-12-22,38.686733088729014,Male,North,PhD,63447.575188443494,6391.638410184536,8.660872230036002,1.8073399795479537,564.5756452893493,21967.56566542706,High
902,2022-03-30,31.066611876726395,Female,East,Master,80557.7833164916,7725.51516189089,10.0,4.970465574048851,850.0,21027.375645498792,Very High
903,2020-10-25,35.28744822934817,Female,East,PhD,88545.54202754056,6026.312816281363,10.0,0.06551556420549964,,20012.746921453097,Very High
904,2020-07-19,47.78451862607299,Male,North,Bachelor,84550.49584750328,7867.60506785484,10.0,1.6398577325903831,749.550211863021,25810.978144919114,Very High
905,2020-09-28,36.910990680199035,Other,North,Bachelor,74895.60768212553,6766.555584938802,10.0,7.0127337448306255,594.0397483349078,50732.538535976506,High
906,2021-06-18,35.46436548156149,Male,West,Master,73426.77746657023,7249.882607178582,10.0,6.811371560833683,759.1877850006233,41400.18719490555,High
907,2020-01-31,21.401438590200808,Male,West,Bachelor,52358.938093688696,5751.132128772716,8.137286478221217,3.824369703839401,643.0607415420445,26098.51455565934,Medium
908,2020-03-09,42.46253566027221,Male,West,Master,69280.3634268318,4457.196424557905,8.233435443302751,1.946707072769141,,30170.143423584854,High
909,2022-06-01,41.45484181141075,Female,East,PhD,95763.46379310034,7751.086278382475,10.0,1.9177893454219674,643.8648959998451,9333.494292281655,Very High
910,2022-08-18,56.6325472330546,Female,East,Master,64177.90352964916,6963.772509030229,10.0,3.880195262176058,694.382692801056,27882.10137245304,High
911,2022-04-06,31.922217650469992,Male,West,Master,90182.79068588278,6720.701932184817,10.0,6.933555474935874,687.9822275511173,53164.82020307179,Very High
912,2022-07-12,37.19150327663939,Female,East,Bachelor,63765.329320938814,5935.407271954444,10.0,7.784737074032973,600.9695429388588,933.3619965966154,High
913,2022-09-10,37.49383683710755,Male,East,Bachelor,88628.40005497995,7057.70307342705,10.0,3.510404793554093,800.6674336906848,42560.54892426742,Very High
914,2021-04-25,50.77453279763475,Female,North,PhD,54285.0412563543,3323.0428720402624,7.619735483446136,1.5395227220456484,504.79930165970836,48613.61116350823,Medium
915,2020-10-19,34.047044676130476,Female,North,High School,75812.08535553497,7955.759625351039,10.0,5.803530913598999,758.101797142485,43709.43124982533,High
916,2020-03-26,37.790215257703395,Female,East,Master,57843.55558963737,4992.963473445927,10.0,2.5293950881224516,734.1357245345744,36011.20951681381,Medium
917,2022-11-05,41.078965097165394,Male,West,Master,49310.474669719886,5448.144431339106,10.0,3.445242083416393,560.6565817843157,21504.503967466866,Medium
918,2021-12-28,36.86609123156358,Other,South,Bachelor,71711.05625194598,6784.0572215747325,10.0,8.975828271311112,611.3892663906453,44284.69466185785,High
919,2021-09-19,30.535663854494718,Female,West,PhD,80409.9087561869,7889.282932266079,10.0,7.481346285697304,688.5172493857335,13437.698923970263,Very High
920,2020-04-27,36.94089992898308,Male,South,Bachelor,55796.32838558909,6347.336528254629,10.0,5.473922936754355,689.7962778174002,33950.42948504462,Medium
921,2020-09-26,45.73631749859772,Female,West,Bachelor,50382.91934242284,5544.965014183222,9.557294318093653,1.1842429966618315,635.4803395034231,22745.698244336658,Medium
922,2022-09-05,24.7348470058894,Male,North,High School,60989.75203792037,5077.475586577295,10.0,5.634189702411977,715.3357500950286,27842.583097435043,High
923,2022-05-04,36.32969674146876,Female,East,Bachelor,66853.31843907667,6763.264235924975,10.0,8.18797187236258,850.0,44160.1192918988,High
924,2020-06-10,27.998791850608267,Male,East,Bachelor,72224.19033862161,5624.557065638525,10.0,3.8730990027033934,643.6767037622718,18471.68580819914,High
925,2021-11-30,46.950466289248425,Female,North,Bachelor,87719.15171509153,8252.855110360719,10.0,9.053342269960146,553.920306359841,26687.65662198275,Very High
926,2020-06-15,19.768130952162252,Female,South,Master,58992.837756993715,5064.102383940167,10.0,8.878235868554622,750.5780338170528,23295.017705896447,Medium
927,2020-10-26,29.410781527284115,Male,South,PhD,92537.940485556,8680.198575126584,10.0,9.991198496430421,850.0,26086.21198640908,Very High
928,2020-01-28,38.772118750645205,Male,South,High School,72749.58054335199,6640.349380708318,10.0,5.915729379594059,734.7759973918164,25593.29780969375,High
929,2021-07-15,50.65524029234341,Male,North,Bachelor,70131.22255606821,7108.330684923567,10.0,6.7621750994180365,581.4875775767696,12403.91584809957,High
930,2022-06-01,34.34249738927012,Male,South,PhD,42997.738308092645,5072.041586319914,10.0,9.24256186499327,623.6062402926652,24903.82488621742,Medium
931,2020-06-04,29.448004733068018,Male,North,High School,60784.1095617915,4230.8330491171,8.792800774779781,6.342181811206927,559.7158707024198,25057.463069963615,High
932,2021-10-13,53.8115706944059,Female,West,High School,71859.98116603591,5640.104570283314,10.0,3.4962976766293616,758.0055117283666,15824.167556681492,High
933,2022-03-31,20.51986099583756,Male,West,High School,74664.50244214083,7275.355141766266,10.0,3.654371490416416,564.1999646144382,13549.835770895534,High
934,2021-07-14,13.011940433799182,Male,North,Bachelor,63443.2245779024,6079.272435682478,10.0,5.715664861321217,646.8735704729849,19886.251569491556,High
935,2022-12-21,39.40014450053332,Female,East,High School,52009.5354257774,6531.813202550701,10.0,1.128315734161344,553.5852882221642,22734.552877832026,Medium
936,2020-11-07,29.979457756473888,Male,West,PhD,67573.54467440251,6486.36467626329,9.638134722103935,4.570223253907422,,33387.36095283347,High
937,2021-01-10,24.78767182869287,Female,South,Bachelor,72466.80349028224,5693.507877451586,10.0,8.289641354690762,,16726.02598100597,High
938,2020-05-29,42.08356447299353,Female,North,Bachelor,93962.25262731427,7231.894382471845,10.0,1.5737615534958431,755.600715579655,30939.64807267076,Very High
